trade_date,close,open,high,low,volume
20211217,1479.79,1481.76,1487.73,1479.79,1065320100
20211220,1477.33,1483.8,1483.8,1468.88,906869900
20211221,1478.74,1474.68,1486.09,1472.43,866421100
20211222,1477.67,1484.9,1489.24,1471.84,1031093800
20211223,1456.96,1480.56,1481.21,1447.14,1266412300
20211224,1477.03,1462.97,1478.8,1456.32,855008900
20211227,1488.88,1483.64,1490.12,1469.91,715824500
20211228,1494.39,1494.9,1499.77,1483.97,932384700
20211229,1485.82,1497.79,1498.91,1485.82,793769800
20211230,1485.97,1490.96,1493.38,1484.82,724365200
20211231,1498.28,1490.17,1499.07,1489.71,846534300
20220104,1525.58,1508.55,1526.69,1507.19,839676500
20220105,1522.5,1531.5,1535.82,1522.5,987023800
20220106,1528.57,1519.72,1536.24,1518.18,1087239800
20220107,1528.48,1534.1,1534.52,1524.96,951525400
20220110,1503.71,1530.3,1536.45,1503.71,1326487608
20220111,1492.31,1505.66,1512.05,1488.4,1219558100
20220112,1510.51,1489.11,1510.51,1464.49,1104610300
20220113,1496.05,1518.44,1522.6,1495.13,977115800
20220114,1496.02,1477.63,1503.25,1476.68,734088500
20220117,1452.84,1499.28,1503.86,1452.84,926487900
20220118,1438.94,1439.29,1452.14,1424.65,691087800
20220119,1442.79,1438.68,1449.11,1434.46,557995700
20220120,1465.3,1438.99,1469.08,1432.58,762449400
20220121,1472.89,1472.02,1477.23,1463.06,784569900
20220124,1439.71,1465.59,1467.99,1432.18,796675500
20220125,1479.58,1429.65,1479.58,1424.36,706092300
20220126,1481.58,1485.73,1490.45,1478.41,767576600
20220127,1470.76,1477.15,1486.39,1464.06,522667600
20220128,1478.96,1468.23,1484.48,1465.22,663924300
20220207,1497.66,1498.8,1505.69,1493.89,551698200
20220208,1500.99,1496.26,1503.33,1491.78,697228100
20220209,1505.38,1501.67,1511.72,1499.53,754188100
20220210,1506.79,1510.66,1512.88,1495.7,628938000
20220211,1501.71,1502.83,1508.54,1499.06,577407200
20220214,1471.96,1486.73,1495.99,1471.96,752628900
20220215,1492.75,1473.92,1495.56,1470.06,572156100
20220216,1492.1,1499.07,1499.5,1486.68,617187300
20220217,1507.99,1494.02,1507.99,1492.49,588111300
20220218,1504.84,1494.3,1507.29,1492.38,672537800
20220221,1510.84,1504.96,1516.63,1500.97,737693400
20220222,1503.47,1499.18,1506.38,1484.81,875383700
20220223,1512.3,1509.12,1520.78,1507.37,660165300
20220224,1494.85,1508.73,1513.25,1473.76,1133051100
20220225,1498.89,1504.55,1512.05,1498.89,736050400
20220228,1490.13,1499.43,1502.36,1487.57,693212400
20220301,1498.78,1493.93,1501.73,1491.48,796368600
20220302,1485.52,1499.37,1500.41,1479.55,914957200
20220303,1505.0,1492.48,1505.0,1487.69,902783400
20220304,1505.33,1506.79,1509.19,1501.39,873323700
20220307,1499.05,1500.65,1505.32,1493.87,941752700
20220308,1473.71,1487.37,1495.97,1473.71,982168800
20220309,1473.74,1478.43,1482.86,1462.8,888352600
20220310,1479.08,1485.11,1488.59,1479.08,629092200
20220311,1466.54,1478.44,1480.29,1458.88,855643700
20220314,1446.25,1459.28,1461.06,1439.19,815892100
20220315,1452.74,1444.92,1453.07,1437.27,641644500
20220316,1459.33,1459.68,1462.98,1453.91,544662700
20220317,1461.34,1466.56,1467.74,1459.14,683175800
20220318,1469.1,1467.67,1474.86,1465.57,745610800
20220321,1494.95,1474.78,1494.95,1474.38,727377200
20220322,1503.78,1500.08,1507.71,1498.48,905037000
20220323,1502.34,1505.76,1513.9,1501.67,788727300
20220324,1498.26,1503.91,1505.39,1495.18,753772900
20220325,1498.5,1500.17,1503.29,1494.55,724086800
20220328,1483.18,1490.44,1496.79,1473.8,988984900
20220329,1497.76,1487.57,1498.45,1487.57,692698570
20220330,1490.51,1491.92,1503.89,1483.9,880911900
20220331,1492.15,1492.5,1498.41,1488.27,633286300
20220401,1516.44,1489.48,1516.87,1484.13,881661100
20220404,1524.7,1528.87,1530.95,1522.82,734587100
20220405,1520.03,1521.4,1527.57,1519.28,663110500
20220406,1522.9,1510.69,1523.75,1507.62,912695000
20220407,1502.35,1524.12,1524.92,1502.35,763664700
20220408,1482.0,1504.31,1507.73,1482.0,741103600
20220412,1455.25,1487.94,1490.58,1455.25,656188800
20220413,1477.2,1459.48,1477.2,1448.52,636344500
20220414,1472.12,1483.08,1484.34,1471.75,498914000
20220415,1458.56,1470.32,1478.95,1456.39,639722900
20220418,1432.6,1455.04,1456.07,1425.07,790646000
20220419,1406.45,1435.82,1442.04,1406.45,666337000
20220420,1384.72,1401.63,1410.64,1384.72,652803300
20220421,1370.21,1369.8,1392.33,1356.58,741348500
20220422,1379.23,1378.28,1392.89,1352.43,799900600
20220425,1310.92,1377.75,1382.13,1298.38,696873600
20220426,1341.34,1285.4,1341.34,1261.4,673169600
20220427,1353.77,1331.73,1355.92,1314.81,485006800
20220428,1350.99,1353.48,1358.07,1344.1,458334600
20220429,1366.8,1347.08,1369.31,1343.24,532838100
20220504,1348.68,1366.11,1366.39,1348.68,498884800
20220505,1360.68,1361.62,1362.18,1331.41,510234300
20220506,1329.26,1333.55,1350.09,1328.13,510678900
20220509,1269.62,1313.49,1314.52,1265.54,627609200
20220510,1293.56,1240.93,1293.56,1232.57,600766800
20220511,1301.53,1295.39,1305.17,1277.91,380880400
20220512,1238.84,1290.4,1291.65,1238.05,516642600
20220513,1182.77,1235.03,1237.8,1180.6,736096200
20220516,1171.95,1208.05,1215.96,1170.59,551353400
20220517,1228.37,1164.32,1228.37,1156.54,542868100
20220518,1240.76,1240.06,1249.84,1222.92,514538800
20220519,1241.64,1211.31,1246.66,1211.07,459858400
20220520,1240.71,1240.72,1252.96,1232.33,465793600
20220523,1218.81,1246.56,1246.58,1207.99,488979100
20220524,1233.38,1218.87,1233.38,1203.28,479498700
20220525,1268.43,1238.52,1268.43,1234.17,616951500
20220526,1268.57,1273.8,1278.11,1261.55,514352700
20220527,1285.45,1270.56,1286.99,1269.29,578174500
20220530,1293.92,1290.11,1296.22,1281.27,499452600
20220531,1292.68,1288.63,1297.64,1280.44,543596100
20220601,1299.52,1289.56,1302.25,1286.01,505619500
20220602,1288.62,1300.58,1302.66,1283.32,527625000
20220603,1287.98,1284.62,1292.78,1276.37,430601700
20220606,1290.01,1290.04,1302.14,1281.95,541562900
20220607,1291.35,1285.07,1291.35,1260.92,625987600
20220608,1307.91,1297.56,1316.78,1294.27,543305900
20220609,1307.8,1310.35,1312.44,1300.85,436340700
20220610,1284.08,1298.78,1309.59,1284.08,561068400
20220613,1227.04,1251.08,1261.54,1226.01,709415500
20220614,1230.31,1213.44,1239.36,1211.13,519177100
20220615,1213.93,1231.23,1235.56,1195.19,626914600
20220616,1236.63,1227.24,1246.32,1223.0,522295400
20220617,1217.3,1210.5,1220.41,1191.92,683884000
20220620,1180.4,1218.37,1221.6,1180.4,620002900
20220621,1172.47,1172.98,1189.97,1162.94,607711900
20220622,1169.27,1180.11,1185.86,1162.98,529135300
20220623,1188.88,1162.06,1188.88,1162.06,380442900
20220624,1185.48,1190.82,1196.85,1185.48,410876800
20220627,1202.82,1189.12,1203.51,1187.38,429735700
20220628,1218.1,1202.41,1221.74,1198.99,534186600
20220629,1218.09,1208.22,1219.58,1207.38,519299900
20220630,1197.6,1218.22,1220.51,1197.6,471576000
20220701,1198.9,1193.04,1202.41,1170.95,498479000
20220704,1195.53,1206.47,1208.96,1192.63,403314600
20220705,1181.29,1198.42,1200.99,1181.29,559493000
20220706,1149.61,1167.25,1175.26,1147.63,511773800
20220707,1166.48,1148.97,1166.48,1142.8,362816600
20220708,1171.31,1174.53,1177.18,1164.23,437189300
20220711,1155.29,1161.3,1165.23,1144.55,488732000
20220712,1174.82,1154.31,1174.82,1153.55,475429100
20220713,1173.92,1173.46,1182.21,1170.92,522379700
20220714,1182.17,1170.7,1182.17,1170.04,490512400
20220715,1179.25,1183.15,1189.66,1178.12,543854200
20220718,1176.49,1184.74,1184.93,1174.7,480514500
20220719,1178.33,1176.1,1180.46,1168.99,479006800
20220720,1194.14,1188.12,1198.63,1185.82,601098600
20220721,1198.47,1195.03,1201.91,1194.97,500624000
20220722,1194.76,1199.16,1202.69,1194.76,448428100
20220725,1188.5,1191.43,1198.16,1184.32,410066000
20220726,1185.07,1189.2,1194.15,1184.44,388328300
20220727,1191.04,1180.83,1191.04,1178.58,387799200
20220728,1208.12,1201.77,1214.03,1198.68,620546700
20220729,1206.33,1214.32,1217.84,1206.33,537058300
20220801,1231.35,1209.05,1231.35,1209.04,681871300
20220802,1241.62,1230.31,1241.91,1224.11,734388200
20220803,1249.76,1233.84,1250.2,1232.41,702381600
20220804,1254.15,1252.49,1257.38,1247.38,655935800
20220805,1252.74,1250.25,1253.75,1245.05,604391400
20220808,1256.75,1252.36,1258.84,1252.04,634015600
20220809,1258.85,1260.36,1263.14,1252.84,655262300
20220810,1256.5,1255.69,1260.36,1253.89,584384800
20220811,1252.07,1267.37,1268.03,1245.85,765336500
20220812,1262.33,1250.66,1262.33,1248.65,508817800
20220815,1274.2,1268.56,1274.24,1267.14,585580500
20220816,1274.69,1274.08,1275.93,1271.11,569526100
20220817,1275.28,1276.78,1280.61,1271.97,644581600
20220818,1273.66,1273.45,1283.15,1268.64,558424300
20220819,1269.18,1272.23,1280.0,1263.45,568209800
20220822,1260.43,1264.64,1270.57,1255.83,566785900
20220823,1270.81,1253.45,1270.81,1253.45,520796300
20220824,1277.16,1275.57,1280.36,1272.33,519810800
20220825,1288.88,1280.39,1289.18,1280.28,562124700
20220826,1282.57,1291.29,1295.12,1280.05,614354500
20220829,1270.8,1263.43,1270.8,1249.17,793997300
20220830,1279.39,1274.97,1287.65,1274.0,473770000
20220831,1280.51,1276.49,1285.29,1274.99,462420100
20220905,1277.35,1280.26,1285.7,1275.35,466166300
20220906,1277.4,1279.58,1286.92,1277.4,537987600
20220907,1243.17,1274.6,1275.07,1243.17,796593600
20220908,1234.6,1251.06,1251.36,1234.6,557779800
20220909,1248.78,1241.26,1248.78,1228.54,542039800
20220912,1249.62,1255.0,1257.8,1248.97,390724336
20220913,1248.4,1251.1,1252.35,1243.87,410707381
20220914,1240.77,1229.76,1242.17,1228.51,574337899
20220915,1245.66,1247.34,1250.93,1243.45,385727500
20220916,1234.03,1243.38,1246.17,1230.37,594453000
20220919,1205.43,1231.45,1233.46,1202.07,641803999
20220920,1218.93,1212.08,1218.93,1199.71,412723400
20220921,1210.55,1213.47,1217.28,1204.68,325527500
20220922,1214.7,1200.34,1214.7,1196.64,435982100
20220923,1203.28,1212.61,1216.59,1201.45,443208000
20220926,1174.35,1186.41,1190.27,1159.12,701894100
20220927,1166.54,1177.51,1180.75,1166.44,415135800
20220928,1143.62,1158.53,1162.6,1142.79,496730000
20220929,1126.07,1157.09,1159.49,1126.07,415993300
20220930,1132.11,1115.2,1135.47,1099.44,612447100
20221003,1086.44,1124.46,1126.46,1079.86,501911900
20221004,1078.14,1095.73,1100.42,1069.74,513862500
20221005,1104.26,1092.08,1110.21,1092.08,396842100
20221006,1074.52,1105.31,1106.97,1072.57,499954800
20221007,1035.91,1061.93,1062.23,1022.38,788668100
20221010,1042.48,1019.67,1051.02,1012.94,541876100
20221011,1006.2,1036.39,1036.42,998.64,580908400
20221012,1034.81,1006.1,1039.44,1002.89,532825500
20221013,1050.99,1035.33,1050.99,1025.04,402643700
20221014,1061.85,1063.07,1068.12,1055.29,506303900
20221017,1051.58,1053.46,1054.05,1033.59,435723100
20221018,1063.66,1065.6,1071.74,1057.71,466433900
20221019,1060.07,1065.08,1065.99,1052.29,343358600
20221020,1058.45,1056.14,1065.28,1048.21,352499633
20221021,1019.82,1059.03,1059.03,1013.69,642204890
20221024,986.15,1021.25,1023.51,977.41,547149700
20221025,997.7,980.47,1011.39,962.45,670274300
20221026,993.36,1000.71,1004.55,984.71,352376800
20221027,1028.01,994.82,1028.01,990.48,572328800
20221028,1027.36,1036.27,1044.57,1026.53,515678504
20221031,1027.94,1028.24,1030.32,1005.0,581502900
20221101,1033.75,1034.77,1043.53,1027.39,575844000
20221102,1023.19,1033.51,1034.73,1018.64,503277300
20221103,1019.81,1011.41,1023.95,1010.65,404442900
20221104,997.15,1008.23,1009.96,974.61,694725300
20221107,975.19,989.74,996.18,969.61,534028098
20221108,981.65,960.93,981.86,956.97,542470500
20221109,985.59,983.62,994.79,977.93,466326374
20221110,947.24,974.76,976.31,935.78,637622500
20221111,954.53,954.95,966.7,949.49,646268900
20221114,941.04,939.94,945.29,923.53,599293000
20221115,911.9,926.08,929.06,900.17,589035500
20221116,942.9,876.0,945.42,873.78,934066100
20221117,969.26,952.91,972.88,950.9,589534338
20221118,969.33,967.18,971.77,939.73,833780900
20221121,960.65,971.58,973.19,956.77,524103800
20221122,952.12,953.78,985.28,948.52,978712600
20221123,946.0,947.81,958.61,942.02,488928200
20221124,947.71,942.86,950.03,934.31,482211800
20221125,971.46,956.62,971.46,955.53,554365940
20221128,1005.69,979.68,1006.22,979.48,872397100
20221129,1032.16,1008.85,1032.16,998.56,1101690200
20221130,1048.42,1037.44,1048.42,1021.54,956511200
20221201,1036.28,1057.97,1066.28,1035.62,1263319699
20221202,1080.01,1032.67,1080.01,1030.81,1014240600
20221205,1093.67,1090.97,1099.45,1082.59,1112166795
20221206,1048.69,1088.9,1089.63,1048.69,1356936200
20221207,1041.02,1046.72,1059.79,1034.92,827930300
20221208,1050.53,1055.21,1078.09,1045.98,873712400
20221209,1051.81,1056.85,1061.21,1041.39,725620200
20221212,1032.07,1059.55,1065.16,1032.07,808782100
20221213,1047.45,1035.76,1047.45,1026.3,735828900
20221214,1050.43,1062.18,1062.18,1046.43,667860400
20221215,1055.32,1049.16,1062.61,1049.06,665769400
20221216,1052.48,1048.62,1064.79,1047.16,790237300
20221219,1038.4,1053.91,1065.59,1038.4,852324700
20221220,1023.13,1035.82,1038.74,1010.08,954038800
20221221,1018.88,1033.34,1033.84,1005.43,703570400
20221222,1022.61,1026.49,1033.18,1016.54,531712600
20221223,1020.34,1023.69,1027.34,1013.2,423823400
20221226,985.21,1019.66,1021.89,985.21,566850100
20221227,1004.57,986.07,1007.88,983.67,507189700
20221228,1015.66,1008.41,1020.52,998.97,392271900
20221229,1009.29,1016.06,1021.96,1009.29,371300498
20221230,1007.09,1017.45,1017.99,1007.09,344378600
20230103,1043.9,1011.39,1043.9,1011.38,518145310
20230104,1046.35,1048.31,1052.6,1041.56,566957000
20230105,1055.82,1048.17,1058.14,1046.64,496500700
20230106,1051.44,1055.51,1065.58,1047.26,614549000
20230109,1054.21,1058.28,1062.12,1050.95,386345500
20230110,1053.35,1054.84,1057.44,1045.75,423409835
20230111,1055.76,1058.25,1065.69,1054.53,508219700
20230112,1056.39,1058.51,1060.97,1050.27,384586029
20230113,1060.17,1060.71,1066.39,1055.23,475699600
20230116,1066.68,1062.27,1067.74,1057.87,408111100
20230117,1088.29,1071.37,1088.29,1069.86,592759400
20230118,1098.28,1092.5,1100.39,1089.56,553782600
20230119,1108.08,1095.53,1111.72,1094.46,578271400
20230127,1117.1,1114.15,1124.3,1111.41,571615000
20230130,1102.57,1117.66,1118.46,1102.57,751461500
20230131,1111.18,1100.4,1111.18,1088.25,653586100
20230201,1075.97,1114.68,1116.96,1075.97,974095334
20230202,1077.59,1079.69,1083.36,1070.81,592697450
20230203,1077.15,1078.8,1081.89,1070.46,506090100
20230206,1089.29,1072.53,1089.29,1067.24,415388100
20230207,1065.84,1088.07,1092.12,1065.18,594950572
20230208,1072.22,1067.58,1079.51,1063.5,480268400
20230209,1064.03,1070.07,1075.2,1064.03,383279200
20230210,1055.3,1066.16,1066.28,1054.08,405865100
20230213,1043.7,1050.99,1054.05,1031.7,603924900
20230214,1038.64,1045.14,1046.64,1032.76,338496800
20230215,1048.2,1037.17,1051.89,1034.39,494079200
20230216,1058.29,1051.16,1058.29,1047.45,410294000
20230217,1059.31,1058.99,1062.25,1053.26,429221700
20230220,1086.69,1059.74,1088.01,1059.56,632141800
20230221,1082.23,1089.74,1095.1,1081.8,654784700
20230222,1054.28,1073.62,1073.93,1054.28,766700800
20230223,1053.66,1053.95,1054.48,1030.58,635726600
20230224,1039.56,1051.58,1052.49,1034.66,397316790
20230227,1021.25,1029.55,1031.59,1017.55,513919000
20230228,1024.68,1027.74,1034.36,1018.72,361724100
20230301,1040.55,1023.29,1040.55,1013.37,468710710
20230302,1037.61,1039.0,1043.8,1033.07,323460600
20230303,1024.77,1038.1,1041.82,1022.78,384762000
20230306,1027.18,1032.68,1042.43,1026.73,390065700
20230307,1037.84,1033.96,1043.92,1033.32,424641600
20230308,1049.18,1028.77,1049.18,1027.8,480632600
20230309,1055.95,1050.61,1060.56,1049.45,557648200
20230310,1053.0,1050.53,1053.86,1046.31,456782100
20230313,1052.8,1046.95,1055.58,1045.46,524575300
20230314,1040.13,1049.3,1051.56,1034.72,559130000
20230315,1062.19,1052.06,1062.55,1049.26,549186800
20230316,1047.4,1056.15,1058.73,1043.65,464145188
20230317,1045.14,1053.37,1055.42,1043.54,491829800
20230320,1023.1,1041.91,1042.6,1022.71,476089300
20230321,1032.43,1028.83,1036.15,1017.05,381502000
20230322,1040.54,1035.84,1042.84,1033.73,382708900
20230323,1045.1,1035.33,1045.1,1030.93,369605000
20230324,1046.79,1047.1,1052.29,1044.02,506946000
20230327,1052.25,1047.78,1053.78,1041.99,510473100
20230328,1054.29,1055.57,1059.83,1051.75,583110300
20230329,1056.33,1055.18,1056.33,1048.26,415123604
20230330,1059.44,1061.32,1066.23,1058.89,555220667
20230331,1064.64,1060.0,1067.55,1059.85,574243800
20230403,1079.28,1074.69,1079.28,1071.62,778917800
20230404,1078.45,1081.36,1082.21,1075.1,746158000
20230405,1080.86,1079.06,1080.86,1074.1,706897680
20230406,1070.91,1083.27,1084.52,1070.91,955334562
20230407,1069.71,1071.09,1072.94,1063.7,600671088
20230410,1065.35,1073.86,1075.54,1063.45,789212128
20230411,1069.46,1063.64,1070.56,1056.9,642643084
20230412,1069.45,1071.61,1072.7,1066.43,660871916
20230413,1064.3,1070.96,1070.96,1062.26,595747688
20230414,1052.89,1067.21,1068.79,1052.89,724480200
20230417,1053.81,1052.99,1054.72,1049.11,406565600
20230418,1055.02,1055.85,1057.15,1050.89,494431200
20230419,1048.98,1057.88,1058.14,1047.47,496274699
20230420,1049.25,1050.02,1051.86,1045.85,332580000
20230421,1042.91,1050.1,1050.4,1041.26,512429096
20230424,1041.36,1045.28,1047.18,1038.36,451137200
20230425,1034.85,1045.87,1045.87,1032.49,485690830
20230426,1040.8,1034.02,1040.8,1029.19,431573300
20230427,1039.63,1041.39,1044.25,1037.62,466451198
20230428,1049.12,1043.17,1049.12,1042.04,571688987
20230504,1040.61,1046.05,1048.16,1038.18,571589992
20230505,1040.31,1040.12,1043.22,1036.69,439888399
20230508,1053.44,1043.44,1053.44,1043.44,591247596
20230509,1053.77,1055.42,1058.71,1052.68,502515296
20230510,1058.26,1055.62,1058.67,1053.34,650680589
20230511,1057.12,1060.75,1063.69,1056.72,681482895
20230512,1066.9,1057.7,1066.9,1053.97,688543798
20230515,1065.71,1074.82,1076.32,1065.71,783695292
20230516,1065.91,1068.51,1069.27,1063.65,592131699
20230517,1060.44,1066.27,1069.95,1060.44,762187700
20230518,1068.31,1063.66,1073.41,1060.94,590882500
20230519,1067.07,1070.13,1070.15,1058.56,661637199
20230522,1070.64,1067.32,1070.64,1065.88,634063394
20230523,1065.85,1073.12,1073.96,1062.15,668600299
20230524,1061.79,1069.13,1069.61,1060.6,682646396
20230525,1064.63,1062.03,1065.5,1057.91,614315098
20230526,1063.76,1067.24,1067.28,1063.76,595846899
20230529,1074.98,1067.34,1077.18,1067.27,738474496
20230530,1078.05,1078.82,1079.31,1071.01,816002498
20230531,1075.17,1078.39,1079.11,1071.38,861773099
20230601,1078.39,1076.27,1078.39,1071.61,820193400
20230602,1090.84,1084.19,1092.24,1083.36,973372400
20230605,1097.82,1100.2,1103.81,1096.76,893972894
20230606,1108.31,1099.99,1108.31,1098.28,782674898
20230607,1109.54,1111.67,1112.28,1104.26,930395400
20230608,1101.32,1111.86,1115.14,1101.32,1211637498
20230609,1107.53,1103.11,1107.53,1097.23,839731399
20230612,1116.02,1110.26,1116.02,1100.08,726269396
20230613,1122.46,1117.43,1122.46,1116.1,870411556
20230614,1117.42,1124.56,1129.49,1117.42,845985495
20230615,1116.97,1117.06,1120.13,1112.11,675615198
20230616,1115.22,1121.92,1128.92,1112.51,1075388694
20230619,1105.4,1115.68,1117.23,1104.73,723615794
20230620,1111.72,1105.75,1111.72,1102.58,593009197
20230621,1118.46,1112.73,1118.46,1110.65,800466000
20230622,1125.3,1126.21,1127.54,1122.27,828954298
20230623,1129.38,1126.4,1130.61,1122.62,857067499
